
u=x^5+y^5+t^2
Parobolicheskai:
time:0
iteration:0
error:0
____________________________________________________________
|__________(r,z)|____________Q|________RealF|_______Q-RealF|
|(1,3125;2,0000)|  35,894902229|  35,894902229|   0,000000000|
|(1,3438;2,0000)|  36,381193012|  36,381193012|   0,000000000|
|(1,3750;2,0000)|  36,914886475|  36,914886475|   0,000000000|
|(1,4063;2,0000)|  37,499366671|  37,499366671|   0,000000000|
|(1,4375;2,0000)|  38,138175011|  38,138175011|   0,000000000|
|(1,4688;2,0000)|  38,835013837|  38,835013837|   0,000000000|
|(1,5000;2,0000)|  39,593750000|  39,593750000|   0,000000000|
|(1,5313;2,0000)|  40,418418437|  40,418418437|   0,000000000|
|(1,5625;2,0000)|  41,313225746|  41,313225746|   0,000000000|
|(1,5938;2,0000)|  42,282553762|  42,282553762|   0,000000000|
|(1,6250;2,0000)|  43,330963135|  43,330963135|   0,000000000|
|(1,6563;2,0000)|  44,463196903|  44,463196903|   0,000000000|
|(1,6875;2,0000)|  45,684184074|  45,684184074|   0,000000000|
|(1,7188;2,0000)|  46,999043196|  46,999043196|   0,000000000|
|(1,7500;2,0000)|  48,413085938|  48,413085938|   0,000000000|
|(1,7813;2,0000)|  49,931820661|  49,931820661|   0,000000000|
|(1,8125;2,0000)|  51,560956001|  51,560956001|   0,000000000|
|(1,8438;2,0000)|  53,306404442|  53,306404442|   0,000000000|
|(1,8750;2,0000)|  55,174285889|  55,174285889|   0,000000000|
|(1,9063;2,0000)|  57,170931250|  57,170931250|   0,000000000|
|(1,9375;2,0000)|  59,302886009|  59,302886009|   0,000000000|
|(1,9688;2,0000)|  61,576913804|  61,576913804|   0,000000000|
|(2,0000;2,0000)|  64,000000000|  64,000000000|   0,000000000|

residual=0

u=x^5+y^5+t^2
Parobolicheskai:
time:0,25
iteration:40
error:-3,5699113725257163E-12
____________________________________________________________
|__________(r,z)|____________Q|________RealF|_______Q-RealF|
|(1,0000;1,0000)|  2,062500000|  2,062500000|   0,000000000|
|(1,0313;1,0000)|  2,228825599|  2,228825599|   0,000000000|
|(1,0625;1,0000)|  2,416581154|  2,416581154|   0,000000000|
|(1,0938;1,0000)|  2,627773851|  2,627773851|   0,000000000|
|(1,1250;1,0000)|  2,864532471|  2,864532471|   0,000000000|
|(1,1563;1,0000)|  3,129110962|  3,129110962|  -0,000000000|
|(1,1875;1,0000)|  3,423892021|  3,423892021|   0,000000000|
|(1,2188;1,0000)|  3,751390666|  3,751390666|  -0,000000000|
|(1,2500;1,0000)|  4,114257813|  4,114257813|   0,000000000|
|(1,2813;1,0000)|  4,515283853|  4,515283853|   0,000000000|
|(1,3125;1,0000)|  4,957402229|  4,957402229|   0,000000000|
|(1,3438;1,0000)|  5,443693012|  5,443693012|   0,000000000|
|(1,3750;1,0000)|  5,977386475|  5,977386475|  -0,000000000|
|(1,4063;1,0000)|  6,561866671|  6,561866671|   0,000000000|
|(1,4375;1,0000)|  7,200675011|  7,200675011|  -0,000000000|
|(1,4688;1,0000)|  7,897513837|  7,897513837|   0,000000000|
|(1,5000;1,0000)|  8,656250000|  8,656250000|   0,000000000|
|(1,5313;1,0000)|  9,480918437|  9,480918437|  -0,000000000|
|(1,5625;1,0000)|  10,375725746|  10,375725746|  -0,000000000|
|(1,5938;1,0000)|  11,345053762|  11,345053762|   0,000000000|
|(1,6250;1,0000)|  12,393463135|  12,393463135|   0,000000000|
|(1,6563;1,0000)|  13,525696903|  13,525696903|   0,000000000|
|(1,6875;1,0000)|  14,746684074|  14,746684074|  -0,000000000|
|(1,7188;1,0000)|  16,061543196|  16,061543196|   0,000000000|
|(1,7500;1,0000)|  17,475585938|  17,475585938|   0,000000000|
|(1,7813;1,0000)|  18,994320661|  18,994320661|   0,000000000|
|(1,8125;1,0000)|  20,623456001|  20,623456001|  -0,000000000|
|(1,8438;1,0000)|  22,368904442|  22,368904442|  -0,000000000|
|(1,8750;1,0000)|  24,236785889|  24,236785889|   0,000000000|
|(1,9063;1,0000)|  26,233431250|  26,233431250|   0,000000000|
|(1,9375;1,0000)|  28,365386009|  28,365386009|   0,000000000|
|(1,9688;1,0000)|  30,639413804|  30,639413804|   0,000000000|
|(2,0000;1,0000)|  33,062500000|  33,062500000|   0,000000000|
|(1,0000;1,0313)|  2,228825599|  2,228825599|   0,000000000|
|(1,0313;1,0313)|  2,395148655|  2,395151198|  -0,000002543|
|(1,0625;1,0313)|  2,582906304|  2,582906753|  -0,000000449|
|(1,0938;1,0313)|  2,794096844|  2,794099450|  -0,000002606|
|(1,1250;1,0313)|  3,030857676|  3,030858070|  -0,000000394|
|(1,1563;1,0313)|  3,295433920|  3,295436561|  -0,000002641|
|(1,1875;1,0313)|  3,590217314|  3,590217620|  -0,000000306|
|(1,2188;1,0313)|  3,917713589|  3,917716265|  -0,000002676|
|(1,2500;1,0313)|  4,280583192|  4,280583411|  -0,000000220|
|(1,2813;1,0313)|  4,681606738|  4,681609452|  -0,000002714|
|(1,3125;1,0313)|  5,123727693|  5,123727828|  -0,000000135|
|(1,3438;1,0313)|  5,610015857|  5,610018611|  -0,000002754|
|(1,3750;1,0313)|  6,143712021|  6,143712074|  -0,000000053|
|(1,4063;1,0313)|  6,728189473|  6,728192270|  -0,000002797|
|(1,4375;1,0313)|  7,367000637|  7,367000610|   0,000000028|
|(1,4688;1,0313)|  8,063836594|  8,063839436|  -0,000002841|
|(1,5000;1,0313)|  8,822575705|  8,822575599|   0,000000106|
|(1,5313;1,0313)|  9,647241148|  9,647244036|  -0,000002889|
|(1,5625;1,0313)|  10,542051526|  10,542051345|   0,000000181|
|(1,5938;1,0313)|  11,511376422|  11,511379361|  -0,000002939|
|(1,6250;1,0313)|  12,559788986|  12,559788734|   0,000000252|
|(1,6563;1,0313)|  13,692019508|  13,692022502|  -0,000002994|
|(1,6875;1,0313)|  14,913009991|  14,913009673|   0,000000318|
|(1,7188;1,0313)|  16,227865740|  16,227868795|  -0,000003056|
|(1,7500;1,0313)|  17,641911911|  17,641911536|   0,000000375|
|(1,7813;1,0313)|  19,160643130|  19,160646260|  -0,000003129|
|(1,8125;1,0313)|  20,789782016|  20,789781600|   0,000000416|
|(1,8438;1,0313)|  22,535226815|  22,535230041|  -0,000003226|
|(1,8750;1,0313)|  24,403111911|  24,403111488|   0,000000423|
|(1,9063;1,0313)|  26,399753469|  26,399756849|  -0,000003380|
|(1,9375;1,0313)|  28,531711953|  28,531711608|   0,000000344|
|(1,9688;1,0313)|  30,805735653|  30,805739403|  -0,000003750|
|(2,0000;1,0313)|  33,228825599|  33,228825599|   0,000000000|
|(1,0000;1,0625)|  2,416581154|  2,416581154|   0,000000000|
|(1,0313;1,0625)|  2,582906304|  2,582906753|  -0,000000449|
|(1,0625;1,0625)|  2,770663594|  2,770662308|   0,000001286|
|(1,0938;1,0625)|  2,981854521|  2,981855005|  -0,000000484|
|(1,1250;1,0625)|  3,218615088|  3,218613625|   0,000001463|
|(1,1563;1,0625)|  3,483191611|  3,483192116|  -0,000000505|
|(1,1875;1,0625)|  3,777974732|  3,777973175|   0,000001556|
|(1,2188;1,0625)|  4,105471290|  4,105471820|  -0,000000530|
|(1,2500;1,0625)|  4,468340605|  4,468338966|   0,000001639|
|(1,2813;1,0625)|  4,869364447|  4,869365007|  -0,000000560|
|(1,3125;1,0625)|  5,311485099|  5,311483383|   0,000001716|
|(1,3438;1,0625)|  5,797773572|  5,797774166|  -0,000000594|
|(1,3750;1,0625)|  6,331469417|  6,331467628|   0,000001788|
|(1,4063;1,0625)|  6,915947192|  6,915947825|  -0,000000633|
|(1,4375;1,0625)|  7,554758021|  7,554756165|   0,000001857|
|(1,4688;1,0625)|  8,251594315|  8,251594990|  -0,000000676|
|(1,5000;1,0625)|  9,010333074|  9,010331154|   0,000001920|
|(1,5313;1,0625)|  9,834998867|  9,834999591|  -0,000000724|
|(1,5625;1,0625)|  10,729808878|  10,729806900|   0,000001978|
|(1,5938;1,0625)|  11,699134138|  11,699134916|  -0,000000779|
|(1,6250;1,0625)|  12,747546318|  12,747544289|   0,000002029|
|(1,6563;1,0625)|  13,879777216|  13,879778057|  -0,000000842|
|(1,6875;1,0625)|  15,100767297|  15,100765228|   0,000002069|
|(1,7188;1,0625)|  16,415623432|  16,415624350|  -0,000000918|
|(1,7500;1,0625)|  17,829669183|  17,829667091|   0,000002092|
|(1,7813;1,0625)|  19,348400798|  19,348401815|  -0,000001017|
|(1,8125;1,0625)|  20,977539240|  20,977537155|   0,000002085|
|(1,8438;1,0625)|  22,722984438|  22,722985595|  -0,000001157|
|(1,8750;1,0625)|  24,590869055|  24,590867043|   0,000002012|
|(1,9063;1,0625)|  26,587511015|  26,587512404|  -0,000001388|
|(1,9375;1,0625)|  28,719468882|  28,719467163|   0,000001718|
|(1,9688;1,0625)|  30,993493081|  30,993494958|  -0,000001876|
|(2,0000;1,0625)|  33,416581154|  33,416581154|   0,000000000|
|(1,0000;1,0938)|  2,627773851|  2,627773851|   0,000000000|
|(1,0313;1,0938)|  2,794096844|  2,794099450|  -0,000002606|
|(1,0625;1,0938)|  2,981854521|  2,981855005|  -0,000000484|
|(1,0938;1,0938)|  3,193045130|  3,193047702|  -0,000002573|
|(1,1250;1,0938)|  3,429805903|  3,429806322|  -0,000000419|
|(1,1563;1,0938)|  3,694382231|  3,694384813|  -0,000002583|
|(1,1875;1,0938)|  3,989165551|  3,989165872|  -0,000000321|
|(1,2188;1,0938)|  4,316661912|  4,316664517|  -0,000002605|
|(1,2500;1,0938)|  4,679531435|  4,679531664|  -0,000000228|
|(1,2813;1,0938)|  5,080555069|  5,080557704|  -0,000002635|
|(1,3125;1,0938)|  5,522675938|  5,522676080|  -0,000000143|
|(1,3438;1,0938)|  6,008964191|  6,008966863|  -0,000002672|
|(1,3750;1,0938)|  6,542660262|  6,542660326|  -0,000000063|
|(1,4063;1,0938)|  7,127137806|  7,127140522|  -0,000002716|
|(1,4375;1,0938)|  7,765948872|  7,765948862|   0,000000010|
|(1,4688;1,0938)|  8,462784923|  8,462787688|  -0,000002765|
|(1,5000;1,0938)|  9,221523927|  9,221523851|   0,000000076|
|(1,5313;1,0938)|  10,046189466|  10,046192288|  -0,000002822|
|(1,5625;1,0938)|  10,940999731|  10,940999597|   0,000000134|
|(1,5938;1,0938)|  11,910324725|  11,910327613|  -0,000002889|
|(1,6250;1,0938)|  12,958737167|  12,958736986|   0,000000181|
|(1,6563;1,0938)|  14,090967787|  14,090970755|  -0,000002968|
|(1,6875;1,0938)|  15,311958139|  15,311957926|   0,000000213|
|(1,7188;1,0938)|  16,626813982|  16,626817048|  -0,000003066|
|(1,7500;1,0938)|  18,040860010|  18,040859789|   0,000000222|
|(1,7813;1,0938)|  19,559591318|  19,559594512|  -0,000003194|
|(1,8125;1,0938)|  21,188730043|  21,188729852|   0,000000191|
|(1,8438;1,0938)|  22,934174917|  22,934178293|  -0,000003376|
|(1,8750;1,0938)|  24,802059830|  24,802059740|   0,000000090|
|(1,9063;1,0938)|  26,798701438|  26,798705101|  -0,000003663|
|(1,9375;1,0938)|  28,930659744|  28,930659860|  -0,000000116|
|(1,9688;1,0938)|  31,204683474|  31,204687655|  -0,000004181|
|(2,0000;1,0938)|  33,627773851|  33,627773851|   0,000000000|
|(1,0000;1,1250)|  2,864532471|  2,864532471|   0,000000000|
|(1,0313;1,1250)|  3,030857676|  3,030858070|  -0,000000394|
|(1,0625;1,1250)|  3,218615088|  3,218613625|   0,000001463|
|(1,0938;1,1250)|  3,429805903|  3,429806322|  -0,000000419|
|(1,1250;1,1250)|  3,666566639|  3,666564941|   0,000001698|
|(1,1563;1,1250)|  3,931143008|  3,931143433|  -0,000000425|
|(1,1875;1,1250)|  4,225926307|  4,225924492|   0,000001816|
|(1,2188;1,1250)|  4,553422695|  4,553423136|  -0,000000441|
|(1,2500;1,1250)|  4,916292196|  4,916290283|   0,000001913|
|(1,2813;1,1250)|  5,317315855|  5,317316324|  -0,000000468|
|(1,3125;1,1250)|  5,759436699|  5,759434700|   0,000001999|
|(1,3438;1,1250)|  6,245724979|  6,245725483|  -0,000000504|
|(1,3750;1,1250)|  6,779421023|  6,779418945|   0,000002078|
|(1,4063;1,1250)|  7,363898593|  7,363899142|  -0,000000548|
|(1,4375;1,1250)|  8,002709629|  8,002707481|   0,000002148|
|(1,4688;1,1250)|  8,699545707|  8,699546307|  -0,000000600|
|(1,5000;1,1250)|  9,458284680|  9,458282471|   0,000002209|
|(1,5313;1,1250)|  10,282950246|  10,282950908|  -0,000000662|
|(1,5625;1,1250)|  11,177760477|  11,177758217|   0,000002260|
|(1,5938;1,1250)|  12,147085497|  12,147086233|  -0,000000736|
|(1,6250;1,1250)|  13,195497903|  13,195495605|   0,000002297|
|(1,6563;1,1250)|  14,327728548|  14,327729374|  -0,000000826|
|(1,6875;1,1250)|  15,548718860|  15,548716545|   0,000002315|
|(1,7188;1,1250)|  16,863574728|  16,863575667|  -0,000000940|
|(1,7500;1,1250)|  18,277620712|  18,277618408|   0,000002304|
|(1,7813;1,1250)|  19,796352043|  19,796353132|  -0,000001089|
|(1,8125;1,1250)|  21,425490719|  21,425488472|   0,000002247|
|(1,8438;1,1250)|  23,170935615|  23,170936912|  -0,000001297|
|(1,8750;1,1250)|  25,038820464|  25,038818359|   0,000002104|
|(1,9063;1,1250)|  27,035462117|  27,035463721|  -0,000001603|
|(1,9375;1,1250)|  29,167420214|  29,167418480|   0,000001734|
|(1,9688;1,1250)|  31,441444250|  31,441446275|  -0,000002025|
|(2,0000;1,1250)|  33,864532471|  33,864532471|   0,000000000|
|(1,0000;1,1563)|  3,129110962|  3,129110962|  -0,000000000|
|(1,0313;1,1563)|  3,295433920|  3,295436561|  -0,000002641|
|(1,0625;1,1563)|  3,483191611|  3,483192116|  -0,000000505|
|(1,0938;1,1563)|  3,694382231|  3,694384813|  -0,000002583|
|(1,1250;1,1563)|  3,931143008|  3,931143433|  -0,000000425|
|(1,1563;1,1563)|  4,195719350|  4,195721924|  -0,000002575|
|(1,1875;1,1563)|  4,490502670|  4,490502983|  -0,000000314|
|(1,2188;1,1563)|  4,817999042|  4,818001628|  -0,000002586|
|(1,2500;1,1563)|  5,180868561|  5,180868775|  -0,000000214|
|(1,2813;1,1563)|  5,581892204|  5,581894815|  -0,000002611|
|(1,3125;1,1563)|  6,024013067|  6,024013191|  -0,000000125|
|(1,3438;1,1563)|  6,510301327|  6,510303974|  -0,000002647|
|(1,3750;1,1563)|  7,043997391|  7,043997437|  -0,000000046|
|(1,4063;1,1563)|  7,628474941|  7,628477633|  -0,000002692|
|(1,4375;1,1563)|  8,267285995|  8,267285973|   0,000000023|
|(1,4688;1,1563)|  8,964122051|  8,964124799|  -0,000002748|
|(1,5000;1,1563)|  9,722861043|  9,722860962|   0,000000081|
|(1,5313;1,1563)|  10,547526585|  10,547529399|  -0,000002815|
|(1,5625;1,1563)|  11,442336835|  11,442336708|   0,000000126|
|(1,5938;1,1563)|  12,411661828|  12,411664724|  -0,000002896|
|(1,6250;1,1563)|  13,460074252|  13,460074097|   0,000000156|
|(1,6563;1,1563)|  14,592304870|  14,592307866|  -0,000002996|
|(1,6875;1,1563)|  15,813295199|  15,813295037|   0,000000162|
|(1,7188;1,1563)|  17,128151036|  17,128154159|  -0,000003123|
|(1,7500;1,1563)|  18,542197037|  18,542196900|   0,000000137|
|(1,7813;1,1563)|  20,060928334|  20,060931623|  -0,000003289|
|(1,8125;1,1563)|  21,690067027|  21,690066963|   0,000000063|
|(1,8438;1,1563)|  23,435511887|  23,435515404|  -0,000003516|
|(1,8750;1,1563)|  25,303396769|  25,303396851|  -0,000000082|
|(1,9063;1,1563)|  27,300038374|  27,300042212|  -0,000003838|
|(1,9375;1,1563)|  29,431996686|  29,431996971|  -0,000000286|
|(1,9688;1,1563)|  31,706020458|  31,706024766|  -0,000004308|
|(2,0000;1,1563)|  34,129110962|  34,129110962|   0,000000000|
|(1,0000;1,1875)|  3,423892021|  3,423892021|   0,000000000|
|(1,0313;1,1875)|  3,590217314|  3,590217620|  -0,000000306|
|(1,0625;1,1875)|  3,777974732|  3,777973175|   0,000001556|
|(1,0938;1,1875)|  3,989165551|  3,989165872|  -0,000000321|
|(1,1250;1,1875)|  4,225926307|  4,225924492|   0,000001816|
|(1,1563;1,1875)|  4,490502670|  4,490502983|  -0,000000314|
|(1,1875;1,1875)|  4,785285988|  4,785284042|   0,000001946|
|(1,2188;1,1875)|  5,112782365|  5,112782687|  -0,000000322|
|(1,2500;1,1875)|  5,475651884|  5,475649834|   0,000002050|
|(1,2813;1,1875)|  5,876675529|  5,876675874|  -0,000000345|
|(1,3125;1,1875)|  6,318796390|  6,318794250|   0,000002140|
|(1,3438;1,1875)|  6,805084653|  6,805085033|  -0,000000380|
|(1,3750;1,1875)|  7,338780714|  7,338778496|   0,000002218|
|(1,4063;1,1875)|  7,923258266|  7,923258692|  -0,000000426|
|(1,4375;1,1875)|  8,562069317|  8,562067032|   0,000002285|
|(1,4688;1,1875)|  9,258905373|  9,258905858|  -0,000000484|
|(1,5000;1,1875)|  10,017644361|  10,017642021|   0,000002340|
|(1,5313;1,1875)|  10,842309903|  10,842310458|  -0,000000556|
|(1,5625;1,1875)|  11,737120147|  11,737117767|   0,000002380|
|(1,5938;1,1875)|  12,706445140|  12,706445783|  -0,000000643|
|(1,6250;1,1875)|  13,754857558|  13,754855156|   0,000002402|
|(1,6563;1,1875)|  14,887088173|  14,887088925|  -0,000000752|
|(1,6875;1,1875)|  16,108078494|  16,108076096|   0,000002399|
|(1,7188;1,1875)|  17,422934328|  17,422935218|  -0,000000889|
|(1,7500;1,1875)|  18,836980320|  18,836977959|   0,000002361|
|(1,7813;1,1875)|  20,355711614|  20,355712682|  -0,000001068|
|(1,8125;1,1875)|  21,984850296|  21,984848022|   0,000002274|
|(1,8438;1,1875)|  23,730295156|  23,730296463|  -0,000001306|
|(1,8750;1,1875)|  25,598180016|  25,598177910|   0,000002106|
|(1,9063;1,1875)|  27,594821647|  27,594823271|  -0,000001624|
|(1,9375;1,1875)|  29,726779768|  29,726778030|   0,000001737|
|(1,9688;1,1875)|  32,000803830|  32,000805825|  -0,000001995|
|(2,0000;1,1875)|  34,423892021|  34,423892021|   0,000000000|
|(1,0000;1,2188)|  3,751390666|  3,751390666|  -0,000000000|
|(1,0313;1,2188)|  3,917713589|  3,917716265|  -0,000002676|
|(1,0625;1,2188)|  4,105471290|  4,105471820|  -0,000000530|
|(1,0938;1,2188)|  4,316661912|  4,316664517|  -0,000002605|
|(1,1250;1,2188)|  4,553422695|  4,553423136|  -0,000000441|
|(1,1563;1,2188)|  4,817999042|  4,818001628|  -0,000002586|
|(1,1875;1,2188)|  5,112782365|  5,112782687|  -0,000000322|
|(1,2188;1,2188)|  5,440278741|  5,440281332|  -0,000002591|
|(1,2500;1,2188)|  5,803148262|  5,803148478|  -0,000000216|
|(1,2813;1,2188)|  6,204171907|  6,204174519|  -0,000002612|
|(1,3125;1,2188)|  6,646292769|  6,646292895|  -0,000000126|
|(1,3438;1,2188)|  7,132581031|  7,132583678|  -0,000002647|
|(1,3750;1,2188)|  7,666277093|  7,666277140|  -0,000000048|
|(1,4063;1,2188)|  8,250754642|  8,250757337|  -0,000002695|
|(1,4375;1,2188)|  8,889565694|  8,889565676|   0,000000017|
|(1,4688;1,2188)|  9,586401747|  9,586404502|  -0,000002755|
|(1,5000;1,2188)|  10,345140735|  10,345140666|   0,000000069|
|(1,5313;1,2188)|  11,169806273|  11,169809103|  -0,000002830|
|(1,5625;1,2188)|  12,064616516|  12,064616412|   0,000000104|
|(1,5938;1,2188)|  13,033941505|  13,033944428|  -0,000002923|
|(1,6250;1,2188)|  14,082353921|  14,082353801|   0,000000120|
|(1,6563;1,2188)|  15,214584530|  15,214587569|  -0,000003039|
|(1,6875;1,2188)|  16,435574850|  16,435574740|   0,000000110|
|(1,7188;1,2188)|  17,750430677|  17,750433862|  -0,000003185|
|(1,7500;1,2188)|  19,164476667|  19,164476603|   0,000000063|
|(1,7813;1,2188)|  20,683207953|  20,683211327|  -0,000003373|
|(1,8125;1,2188)|  22,312346635|  22,312346667|  -0,000000032|
|(1,8438;1,2188)|  24,057791488|  24,057795107|  -0,000003619|
|(1,8750;1,2188)|  25,925676366|  25,925676554|  -0,000000189|
|(1,9063;1,2188)|  27,922317973|  27,922321916|  -0,000003942|
|(1,9375;1,2188)|  30,054276300|  30,054276675|  -0,000000375|
|(1,9688;1,2188)|  32,328300090|  32,328304470|  -0,000004379|
|(2,0000;1,2188)|  34,751390666|  34,751390666|   0,000000000|
|(1,0000;1,2500)|  4,114257813|  4,114257813|   0,000000000|
|(1,0313;1,2500)|  4,280583192|  4,280583411|  -0,000000220|
|(1,0625;1,2500)|  4,468340605|  4,468338966|   0,000001639|
|(1,0938;1,2500)|  4,679531435|  4,679531664|  -0,000000228|
|(1,1250;1,2500)|  4,916292196|  4,916290283|   0,000001913|
|(1,1563;1,2500)|  5,180868561|  5,180868775|  -0,000000214|
|(1,1875;1,2500)|  5,475651884|  5,475649834|   0,000002050|
|(1,2188;1,2500)|  5,803148262|  5,803148478|  -0,000000216|
|(1,2500;1,2500)|  6,166017783|  6,166015625|   0,000002158|
|(1,2813;1,2500)|  6,567041429|  6,567041665|  -0,000000237|
|(1,3125;1,2500)|  7,009162291|  7,009160042|   0,000002250|
|(1,3438;1,2500)|  7,495450553|  7,495450824|  -0,000000272|
|(1,3750;1,2500)|  8,029146614|  8,029144287|   0,000002327|
|(1,4063;1,2500)|  8,613624163|  8,613624483|  -0,000000320|
|(1,4375;1,2500)|  9,252435214|  9,252432823|   0,000002390|
|(1,4688;1,2500)|  9,949271266|  9,949271649|  -0,000000383|
|(1,5000;1,2500)|  10,708010252|  10,708007813|   0,000002439|
|(1,5313;1,2500)|  11,532675788|  11,532676250|  -0,000000462|
|(1,5625;1,2500)|  12,427486030|  12,427483559|   0,000002471|
|(1,5938;1,2500)|  13,396811016|  13,396811575|  -0,000000559|
|(1,6250;1,2500)|  14,445223429|  14,445220947|   0,000002481|
|(1,6563;1,2500)|  15,577454036|  15,577454716|  -0,000000680|
|(1,6875;1,2500)|  16,798444352|  16,798441887|   0,000002465|
|(1,7188;1,2500)|  18,113300176|  18,113301009|  -0,000000833|
|(1,7500;1,2500)|  19,527346162|  19,527343750|   0,000002412|
|(1,7813;1,2500)|  21,046077446|  21,046078473|  -0,000001028|
|(1,8125;1,2500)|  22,675216123|  22,675213814|   0,000002310|
|(1,8438;1,2500)|  24,420660977|  24,420662254|  -0,000001277|
|(1,8750;1,2500)|  26,288545837|  26,288543701|   0,000002136|
|(1,9063;1,2500)|  28,285187472|  28,285189062|  -0,000001591|
|(1,9375;1,2500)|  30,417145597|  30,417143822|   0,000001775|
|(1,9688;1,2500)|  32,691169684|  32,691171616|  -0,000001933|
|(2,0000;1,2500)|  35,114257813|  35,114257813|  -0,000000000|
|(1,0000;1,2813)|  4,515283853|  4,515283853|   0,000000000|
|(1,0313;1,2813)|  4,681606738|  4,681609452|  -0,000002714|
|(1,0625;1,2813)|  4,869364447|  4,869365007|  -0,000000560|
|(1,0938;1,2813)|  5,080555069|  5,080557704|  -0,000002635|
|(1,1250;1,2813)|  5,317315855|  5,317316324|  -0,000000468|
|(1,1563;1,2813)|  5,581892204|  5,581894815|  -0,000002611|
|(1,1875;1,2813)|  5,876675529|  5,876675874|  -0,000000345|
|(1,2188;1,2813)|  6,204171907|  6,204174519|  -0,000002612|
|(1,2500;1,2813)|  6,567041429|  6,567041665|  -0,000000237|
|(1,2813;1,2813)|  6,968065074|  6,968067706|  -0,000002631|
|(1,3125;1,2813)|  7,410185937|  7,410186082|  -0,000000145|
|(1,3438;1,2813)|  7,896474198|  7,896476865|  -0,000002667|
|(1,3750;1,2813)|  8,430170259|  8,430170327|  -0,000000069|
|(1,4063;1,2813)|  9,014647807|  9,014650524|  -0,000002717|
|(1,4375;1,2813)|  9,653458857|  9,653458863|  -0,000000007|
|(1,4688;1,2813)|  10,350294908|  10,350297689|  -0,000002781|
|(1,5000;1,2813)|  11,109033893|  11,109033853|   0,000000040|
|(1,5313;1,2813)|  11,933699427|  11,933702290|  -0,000002863|
|(1,5625;1,2813)|  12,828509667|  12,828509599|   0,000000068|
|(1,5938;1,2813)|  13,797834651|  13,797837615|  -0,000002964|
|(1,6250;1,2813)|  14,846247062|  14,846246988|   0,000000075|
|(1,6563;1,2813)|  15,978477667|  15,978480756|  -0,000003090|
|(1,6875;1,2813)|  17,199467980|  17,199467927|   0,000000053|
|(1,7188;1,2813)|  18,514323802|  18,514327049|  -0,000003247|
|(1,7500;1,2813)|  19,928369786|  19,928369790|  -0,000000005|
|(1,7813;1,2813)|  21,447101068|  21,447104514|  -0,000003446|
|(1,8125;1,2813)|  23,076239746|  23,076239854|  -0,000000109|
|(1,8438;1,2813)|  24,821684597|  24,821688294|  -0,000003698|
|(1,8750;1,2813)|  26,689569475|  26,689569741|  -0,000000266|
|(1,9063;1,2813)|  28,686211087|  28,686215103|  -0,000004016|
|(1,9375;1,2813)|  30,818169426|  30,818169862|  -0,000000437|
|(1,9688;1,2813)|  33,092193222|  33,092197657|  -0,000004434|
|(2,0000;1,2813)|  35,515283853|  35,515283853|  -0,000000000|
|(1,0000;1,3125)|  4,957402229|  4,957402229|   0,000000000|
|(1,0313;1,3125)|  5,123727693|  5,123727828|  -0,000000135|
|(1,0625;1,3125)|  5,311485099|  5,311483383|   0,000001716|
|(1,0938;1,3125)|  5,522675938|  5,522676080|  -0,000000143|
|(1,1250;1,3125)|  5,759436699|  5,759434700|   0,000001999|
|(1,1563;1,3125)|  6,024013067|  6,024013191|  -0,000000125|
|(1,1875;1,3125)|  6,318796390|  6,318794250|   0,000002140|
|(1,2188;1,3125)|  6,646292769|  6,646292895|  -0,000000126|
|(1,2500;1,3125)|  7,009162291|  7,009160042|   0,000002250|
|(1,2813;1,3125)|  7,410185937|  7,410186082|  -0,000000145|
|(1,3125;1,3125)|  7,852306800|  7,852304459|   0,000002341|
|(1,3438;1,3125)|  8,338595061|  8,338595241|  -0,000000181|
|(1,3750;1,3125)|  8,872291121|  8,872288704|   0,000002417|
|(1,4063;1,3125)|  9,456768668|  9,456768900|  -0,000000232|
|(1,4375;1,3125)|  10,095579717|  10,095577240|   0,000002477|
|(1,4688;1,3125)|  10,792415768|  10,792416066|  -0,000000298|
|(1,5000;1,3125)|  11,551154751|  11,551152229|   0,000002522|
|(1,5313;1,3125)|  12,375820284|  12,375820667|  -0,000000382|
|(1,5625;1,3125)|  13,270630523|  13,270627975|   0,000002547|
|(1,5938;1,3125)|  14,239955505|  14,239955992|  -0,000000486|
|(1,6250;1,3125)|  15,288367915|  15,288365364|   0,000002550|
|(1,6563;1,3125)|  16,420598517|  16,420599133|  -0,000000615|
|(1,6875;1,3125)|  17,641588829|  17,641586304|   0,000002525|
|(1,7188;1,3125)|  18,956444649|  18,956445426|  -0,000000776|
|(1,7500;1,3125)|  20,370490631|  20,370488167|   0,000002465|
|(1,7813;1,3125)|  21,889221912|  21,889222890|  -0,000000978|
|(1,8125;1,3125)|  23,518360588|  23,518358231|   0,000002358|
|(1,8438;1,3125)|  25,263805442|  25,263806671|  -0,000001229|
|(1,8750;1,3125)|  27,131690303|  27,131688118|   0,000002185|
|(1,9063;1,3125)|  29,128331942|  29,128333479|  -0,000001537|
|(1,9375;1,3125)|  31,260290068|  31,260288239|   0,000001829|
|(1,9688;1,3125)|  33,534314173|  33,534316033|  -0,000001860|
|(2,0000;1,3125)|  35,957402229|  35,957402229|  -0,000000000|
|(1,0000;1,3438)|  5,443693012|  5,443693012|   0,000000000|
|(1,0313;1,3438)|  5,610015857|  5,610018611|  -0,000002754|
